mof_name,temperature,pressure,h2_fraction,ch4_fraction,num_atoms,h2_molecules,ch4_molecules,total_molecules,selectivity,framework_density_g_cm3,accessible_surface_area_m2_g,void_fraction,accessible_volume_cm3_g,largest_included_sphere_diameter_angstrom,largest_free_sphere_diameter_angstrom,pore_limiting_diameter_angstrom
MOF_4624,298,25,0.65,0.35,300,31,17,48,0.9819004524886876,0.906974,2151.25,0.26794,0.295409,11.58655,3.5053,11.57773
MOF_4630,298,60,0.98,0.02,144,24,7,31,0.0699708454810495,0.987871,2512.29,0.30906,0.312845,7.82513,6.99936,7.7979
MOF_4630,298,50,0.9,0.1,144,24,7,31,0.3809523809523809,0.987871,2512.29,0.30906,0.312845,7.82513,6.99936,7.7979
MOF_4630,298,35,0.75,0.25,144,24,7,31,1.1428571428571428,0.987871,2512.29,0.30906,0.312845,7.82513,6.99936,7.7979
MOF_4630,298,25,0.65,0.35,144,22,8,30,1.4807692307692306,0.987871,2512.29,0.30906,0.312845,7.82513,6.99936,7.7979
MOF_4634,298,60,0.98,0.02,228,30,7,37,0.0874635568513119,1.008146,2487.0,0.1887,0.187172,6.58396,3.94498,6.58396
MOF_4634,298,50,0.9,0.1,228,31,5,36,0.688888888888889,1.008146,2487.0,0.1887,0.187172,6.58396,3.94498,6.58396
MOF_4634,298,35,0.75,0.25,228,27,7,34,1.2857142857142856,1.008146,2487.0,0.1887,0.187172,6.58396,3.94498,6.58396
MOF_4634,298,25,0.65,0.35,228,25,9,34,1.4957264957264955,1.008146,2487.0,0.1887,0.187172,6.58396,3.94498,6.58396
MOF_4638,298,60,0.98,0.02,1440,70,29,99,0.0492610837438423,1.614635,1142.67,0.19268,0.119331,7.58519,6.06471,7.54624
MOF_4638,298,50,0.9,0.1,1440,71,28,99,0.2817460317460317,1.614635,1142.67,0.19268,0.119331,7.58519,6.06471,7.54624
MOF_4638,298,35,0.75,0.25,1440,71,28,99,0.8452380952380951,1.614635,1142.67,0.19268,0.119331,7.58519,6.06471,7.54624
MOF_4638,298,25,0.65,0.35,1440,70,28,98,1.346153846153846,1.614635,1142.67,0.19268,0.119331,7.58519,6.06471,7.54624
MOF_4653,298,60,0.98,0.02,760,27,7,34,0.0787172011661807,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_4653,298,50,0.9,0.1,760,27,7,34,0.4285714285714286,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_4653,298,35,0.75,0.25,760,27,7,34,1.2857142857142856,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_4653,298,25,0.65,0.35,760,27,7,34,2.0769230769230766,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_4659,298,60,0.98,0.02,996,164,86,250,0.0389178927384907,1.51072,592.73,0.08582,0.056806,10.30926,4.4825,10.30716
MOF_4659,298,50,0.9,0.1,996,164,86,250,0.2118863049095607,1.51072,592.73,0.08582,0.056806,10.30926,4.4825,10.30716
MOF_4659,298,35,0.75,0.25,996,164,86,250,0.6356589147286822,1.51072,592.73,0.08582,0.056806,10.30926,4.4825,10.30716
MOF_4659,298,25,0.65,0.35,996,164,86,250,1.0268336314847943,1.51072,592.73,0.08582,0.056806,10.30926,4.4825,10.30716
MOF_4662,298,60,0.98,0.02,364,25,7,32,0.0728862973760933,1.115644,1048.9,0.17082,0.15311,9.3325,8.81618,9.29845
MOF_4662,298,50,0.9,0.1,364,24,7,31,0.3809523809523809,1.115644,1048.9,0.17082,0.15311,9.3325,8.81618,9.29845
MOF_4662,298,35,0.75,0.25,364,24,7,31,1.1428571428571428,1.115644,1048.9,0.17082,0.15311,9.3325,8.81618,9.29845
MOF_4662,298,25,0.65,0.35,364,24,8,32,1.6153846153846154,1.115644,1048.9,0.17082,0.15311,9.3325,8.81618,9.29845
MOF_4683,298,60,0.98,0.02,104,9,1,10,0.1836734693877551,2.072932,607.69,0.06104,0.029446,4.99065,4.25863,4.99065
MOF_4683,298,50,0.9,0.1,104,9,1,10,1.0,2.072932,607.69,0.06104,0.029446,4.99065,4.25863,4.99065
MOF_4683,298,35,0.75,0.25,104,10,1,11,3.333333333333333,2.072932,607.69,0.06104,0.029446,4.99065,4.25863,4.99065
MOF_4683,298,25,0.65,0.35,104,8,1,9,4.307692307692308,2.072932,607.69,0.06104,0.029446,4.99065,4.25863,4.99065
MOF_4685,298,60,0.98,0.02,648,85,40,125,0.0433673469387755,0.765431,3308.13,0.3402,0.444456,9.48461,6.87405,9.4767
MOF_4685,298,50,0.9,0.1,648,82,43,125,0.2118863049095607,0.765431,3308.13,0.3402,0.444456,9.48461,6.87405,9.4767
MOF_4685,298,35,0.75,0.25,648,82,43,125,0.6356589147286822,0.765431,3308.13,0.3402,0.444456,9.48461,6.87405,9.4767
MOF_4685,298,25,0.65,0.35,648,81,43,124,1.0143112701252237,0.765431,3308.13,0.3402,0.444456,9.48461,6.87405,9.4767
MOF_4690,298,60,0.98,0.02,392,45,15,60,0.0612244897959183,0.926784,2779.2,0.20798,0.224406,6.39692,4.03411,6.39469
MOF_4690,298,50,0.9,0.1,392,42,17,59,0.2745098039215686,0.926784,2779.2,0.20798,0.224406,6.39692,4.03411,6.39469
MOF_4690,298,35,0.75,0.25,392,42,16,58,0.875,0.926784,2779.2,0.20798,0.224406,6.39692,4.03411,6.39469
MOF_4690,298,25,0.65,0.35,392,42,16,58,1.4134615384615383,0.926784,2779.2,0.20798,0.224406,6.39692,4.03411,6.39469
MOF_4694,298,60,0.98,0.02,1312,183,100,283,0.0373469387755102,0.707535,2854.77,0.5121,0.723774,21.7488,7.10846,21.7488
MOF_4694,298,50,0.9,0.1,1312,180,101,281,0.198019801980198,0.707535,2854.77,0.5121,0.723774,21.7488,7.10846,21.7488
MOF_4694,298,35,0.75,0.25,1312,180,102,282,0.588235294117647,0.707535,2854.77,0.5121,0.723774,21.7488,7.10846,21.7488
MOF_4694,298,25,0.65,0.35,1312,177,103,280,0.9253174010455564,0.707535,2854.77,0.5121,0.723774,21.7488,7.10846,21.7488
MOF_4703,298,60,0.98,0.02,2116,40,19,59,0.0429645542427497,1.759023,970.765,0.08364,0.047548,5.60286,3.10794,5.58947
MOF_4703,298,50,0.9,0.1,2116,43,19,62,0.2514619883040935,1.759023,970.765,0.08364,0.047548,5.60286,3.10794,5.58947
MOF_4703,298,35,0.75,0.25,2116,40,19,59,0.7017543859649122,1.759023,970.765,0.08364,0.047548,5.60286,3.10794,5.58947
MOF_4703,298,25,0.65,0.35,2116,41,19,60,1.1619433198380569,1.759023,970.765,0.08364,0.047548,5.60286,3.10794,5.58947
MOF_4721,298,60,0.98,0.02,412,25,4,29,0.1275510204081632,1.510274,1361.4,0.13146,0.087042,5.82703,3.94035,5.82703
MOF_4721,298,50,0.9,0.1,412,24,4,28,0.6666666666666667,1.510274,1361.4,0.13146,0.087042,5.82703,3.94035,5.82703
MOF_4721,298,35,0.75,0.25,412,24,4,28,2.0,1.510274,1361.4,0.13146,0.087042,5.82703,3.94035,5.82703
MOF_4721,298,25,0.65,0.35,412,24,4,28,3.230769230769231,1.510274,1361.4,0.13146,0.087042,5.82703,3.94035,5.82703
MOF_4745,298,60,0.98,0.02,300,30,18,48,0.0340136054421768,0.958612,2238.5,0.2815,0.293642,11.03391,4.13032,11.03391
MOF_4745,298,50,0.9,0.1,300,32,17,49,0.2091503267973856,0.958612,2238.5,0.2815,0.293642,11.03391,4.13032,11.03391
MOF_4745,298,35,0.75,0.25,300,33,17,50,0.6470588235294117,0.958612,2238.5,0.2815,0.293642,11.03391,4.13032,11.03391
MOF_4745,298,25,0.65,0.35,300,32,18,50,0.9572649572649572,0.958612,2238.5,0.2815,0.293642,11.03391,4.13032,11.03391
MOF_4764,298,60,0.98,0.02,445,82,37,119,0.0452289023717595,0.959907,2323.34,0.46894,0.488523,11.40387,8.62583,11.15061
MOF_4764,298,50,0.9,0.1,445,82,37,119,0.2462462462462462,0.959907,2323.34,0.46894,0.488523,11.40387,8.62583,11.15061
MOF_4764,298,35,0.75,0.25,445,82,37,119,0.7387387387387387,0.959907,2323.34,0.46894,0.488523,11.40387,8.62583,11.15061
MOF_4764,298,25,0.65,0.35,445,82,37,119,1.1933471933471933,0.959907,2323.34,0.46894,0.488523,11.40387,8.62583,11.15061
MOF_4788,298,60,0.98,0.02,576,88,34,122,0.0528211284513805,0.999287,2709.86,0.32706,0.32728,9.10058,5.28589,9.04406
MOF_4788,298,50,0.9,0.1,576,88,34,122,0.2875816993464052,0.999287,2709.86,0.32706,0.32728,9.10058,5.28589,9.04406
MOF_4788,298,35,0.75,0.25,576,86,36,122,0.7962962962962963,0.999287,2709.86,0.32706,0.32728,9.10058,5.28589,9.04406
MOF_4788,298,25,0.65,0.35,576,84,36,120,1.2564102564102564,0.999287,2709.86,0.32706,0.32728,9.10058,5.28589,9.04406
MOF_4800,298,60,0.98,0.02,1512,123,80,203,0.0313775510204081,0.779827,2887.07,0.43938,0.563422,19.48133,3.92177,19.48133
MOF_4800,298,50,0.9,0.1,1512,118,82,200,0.1598915989159891,0.779827,2887.07,0.43938,0.563422,19.48133,3.92177,19.48133
MOF_4800,298,35,0.75,0.25,1512,120,79,199,0.5063291139240507,0.779827,2887.07,0.43938,0.563422,19.48133,3.92177,19.48133
MOF_4800,298,25,0.65,0.35,1512,116,80,196,0.7807692307692307,0.779827,2887.07,0.43938,0.563422,19.48133,3.92177,19.48133
MOF_4805,298,60,0.98,0.02,212,22,4,26,0.1122448979591836,1.276999,1536.74,0.0967,0.075722,4.81638,3.16107,4.75265
MOF_4805,298,50,0.9,0.1,212,22,4,26,0.6111111111111112,1.276999,1536.74,0.0967,0.075722,4.81638,3.16107,4.75265
MOF_4805,298,35,0.75,0.25,212,22,4,26,1.8333333333333333,1.276999,1536.74,0.0967,0.075722,4.81638,3.16107,4.75265
MOF_4805,298,25,0.65,0.35,212,23,3,26,4.128205128205128,1.276999,1536.74,0.0967,0.075722,4.81638,3.16107,4.75265
MOF_4817,298,60,0.98,0.02,564,33,9,42,0.0748299319727891,1.128383,1295.54,0.13522,0.119833,8.13391,7.31031,8.13254
MOF_4817,298,50,0.9,0.1,564,33,9,42,0.4074074074074074,1.128383,1295.54,0.13522,0.119833,8.13391,7.31031,8.13254
MOF_4817,298,35,0.75,0.25,564,33,9,42,1.222222222222222,1.128383,1295.54,0.13522,0.119833,8.13391,7.31031,8.13254
MOF_4817,298,25,0.65,0.35,564,33,9,42,1.9743589743589745,1.128383,1295.54,0.13522,0.119833,8.13391,7.31031,8.13254
MOF_4823,298,60,0.98,0.02,240,8,2,10,0.0816326530612245,2.23608,404.076,0.0254,0.011359,3.87368,2.86414,3.82288
MOF_4823,298,50,0.9,0.1,240,10,2,12,0.5555555555555556,2.23608,404.076,0.0254,0.011359,3.87368,2.86414,3.82288
MOF_4823,298,35,0.75,0.25,240,10,2,12,1.6666666666666663,2.23608,404.076,0.0254,0.011359,3.87368,2.86414,3.82288
MOF_4823,298,25,0.65,0.35,240,9,2,11,2.423076923076923,2.23608,404.076,0.0254,0.011359,3.87368,2.86414,3.82288
MOF_4837,298,60,0.98,0.02,202,29,10,39,0.0591836734693877,0.863564,2997.52,0.23488,0.271984,6.60178,4.69471,6.59868
MOF_4837,298,50,0.9,0.1,202,33,9,42,0.4074074074074074,0.863564,2997.52,0.23488,0.271984,6.60178,4.69471,6.59868
MOF_4837,298,35,0.75,0.25,202,32,9,41,1.1851851851851851,0.863564,2997.52,0.23488,0.271984,6.60178,4.69471,6.59868
MOF_4837,298,25,0.65,0.35,202,31,9,40,1.8547008547008548,0.863564,2997.52,0.23488,0.271984,6.60178,4.69471,6.59868
MOF_4840,298,60,0.98,0.02,174,16,6,22,0.054421768707483,0.97308,1422.53,0.24776,0.254604,11.34664,10.23281,11.34664
MOF_4840,298,50,0.9,0.1,174,18,7,25,0.2857142857142857,0.97308,1422.53,0.24776,0.254604,11.34664,10.23281,11.34664
MOF_4840,298,35,0.75,0.25,174,18,7,25,0.8571428571428572,0.97308,1422.53,0.24776,0.254604,11.34664,10.23281,11.34664
MOF_4840,298,25,0.65,0.35,174,18,7,25,1.3846153846153846,0.97308,1422.53,0.24776,0.254604,11.34664,10.23281,11.34664
MOF_4842,298,60,0.98,0.02,160,17,4,21,0.086734693877551,1.719231,1151.69,0.16522,0.096094,5.92759,5.72574,5.92759
MOF_4842,298,50,0.9,0.1,160,17,4,21,0.4722222222222222,1.719231,1151.69,0.16522,0.096094,5.92759,5.72574,5.92759
MOF_4842,298,35,0.75,0.25,160,19,4,23,1.5833333333333333,1.719231,1151.69,0.16522,0.096094,5.92759,5.72574,5.92759
MOF_4842,298,25,0.65,0.35,160,19,4,23,2.5576923076923075,1.719231,1151.69,0.16522,0.096094,5.92759,5.72574,5.92759
MOF_4862,298,60,0.98,0.02,84,34,15,49,0.0462585034013605,0.518045,4461.35,0.50114,0.96734,11.94079,10.66908,11.94079
MOF_4862,298,50,0.9,0.1,84,40,14,54,0.3174603174603175,0.518045,4461.35,0.50114,0.96734,11.94079,10.66908,11.94079
MOF_4862,298,35,0.75,0.25,84,38,14,52,0.9047619047619048,0.518045,4461.35,0.50114,0.96734,11.94079,10.66908,11.94079
MOF_4862,298,25,0.65,0.35,84,33,16,49,1.1105769230769231,0.518045,4461.35,0.50114,0.96734,11.94079,10.66908,11.94079
MOF_4870,298,60,0.98,0.02,272,34,13,47,0.053375196232339,1.057246,2382.91,0.3026,0.286207,8.03269,5.51527,8.03269
MOF_4870,298,50,0.9,0.1,272,37,12,49,0.3425925925925926,1.057246,2382.91,0.3026,0.286207,8.03269,5.51527,8.03269
MOF_4870,298,35,0.75,0.25,272,36,13,49,0.923076923076923,1.057246,2382.91,0.3026,0.286207,8.03269,5.51527,8.03269
MOF_4870,298,25,0.65,0.35,272,37,12,49,1.6602564102564104,1.057246,2382.91,0.3026,0.286207,8.03269,5.51527,8.03269
MOF_4875,298,60,0.98,0.02,144,25,8,33,0.0637755102040816,0.9684,2538.11,0.32532,0.335925,8.27959,7.2309,8.27893
MOF_4875,298,50,0.9,0.1,144,25,8,33,0.3472222222222222,0.9684,2538.11,0.32532,0.335925,8.27959,7.2309,8.27893
MOF_4875,298,35,0.75,0.25,144,25,8,33,1.0416666666666663,0.9684,2538.11,0.32532,0.335925,8.27959,7.2309,8.27893
MOF_4875,298,25,0.65,0.35,144,22,9,31,1.3162393162393162,0.9684,2538.11,0.32532,0.335925,8.27959,7.2309,8.27893
MOF_4887,298,60,0.98,0.02,320,152,83,235,0.0373739857388738,1.091062,2285.65,0.2861,0.262214,7.87761,5.38653,7.86628
MOF_4887,298,50,0.9,0.1,320,152,83,235,0.2034805890227577,1.091062,2285.65,0.2861,0.262214,7.87761,5.38653,7.86628
MOF_4887,298,35,0.75,0.25,320,152,83,235,0.610441767068273,1.091062,2285.65,0.2861,0.262214,7.87761,5.38653,7.86628
MOF_4887,298,25,0.65,0.35,320,152,83,235,0.9860982391102872,1.091062,2285.65,0.2861,0.262214,7.87761,5.38653,7.86628
MOF_4895,298,60,0.98,0.02,1356,114,71,185,0.0327680367921816,0.837632,3266.33,0.32154,0.383854,9.02801,5.63221,8.27618
MOF_4895,298,50,0.9,0.1,1356,115,73,188,0.1750380517503805,0.837632,3266.33,0.32154,0.383854,9.02801,5.63221,8.27618
MOF_4895,298,35,0.75,0.25,1356,114,73,187,0.5205479452054794,0.837632,3266.33,0.32154,0.383854,9.02801,5.63221,8.27618
MOF_4895,298,25,0.65,0.35,1356,113,73,186,0.833508956796628,0.837632,3266.33,0.32154,0.383854,9.02801,5.63221,8.27618
MOF_4900,298,60,0.98,0.02,920,232,166,398,0.0285222522744037,0.385371,4432.21,0.65718,1.70532,17.94747,14.16048,17.94747
MOF_4900,298,50,0.9,0.1,920,230,170,400,0.1503267973856209,0.385371,4432.21,0.65718,1.70532,17.94747,14.16048,17.94747
MOF_4900,298,35,0.75,0.25,920,234,163,397,0.4785276073619631,0.385371,4432.21,0.65718,1.70532,17.94747,14.16048,17.94747
MOF_4900,298,25,0.65,0.35,920,234,163,397,0.7730061349693251,0.385371,4432.21,0.65718,1.70532,17.94747,14.16048,17.94747
MOF_4904,298,60,0.98,0.02,576,93,43,136,0.0441385856668248,0.672479,3708.03,0.38106,0.56665,9.95114,7.48427,8.94819
MOF_4904,298,50,0.9,0.1,576,93,45,138,0.2296296296296296,0.672479,3708.03,0.38106,0.56665,9.95114,7.48427,8.94819
MOF_4904,298,35,0.75,0.25,576,94,43,137,0.7286821705426356,0.672479,3708.03,0.38106,0.56665,9.95114,7.48427,8.94819
MOF_4904,298,25,0.65,0.35,576,93,43,136,1.1645796064400715,0.672479,3708.03,0.38106,0.56665,9.95114,7.48427,8.94819
MOF_4908,298,60,0.98,0.02,1324,117,73,190,0.0327089740005591,0.811449,3280.61,0.34616,0.426579,9.04486,5.75865,9.04486
MOF_4908,298,50,0.9,0.1,1324,124,71,195,0.1940532081377151,0.811449,3280.61,0.34616,0.426579,9.04486,5.75865,9.04486
MOF_4908,298,35,0.75,0.25,1324,119,70,189,0.5666666666666667,0.811449,3280.61,0.34616,0.426579,9.04486,5.75865,9.04486
MOF_4908,298,25,0.65,0.35,1324,124,73,197,0.9146469968387776,0.811449,3280.61,0.34616,0.426579,9.04486,5.75865,9.04486
MOF_4915,298,60,0.98,0.02,636,149,86,235,0.0353583293782629,0.464806,4370.42,0.57604,1.23929,17.06429,6.79657,17.06429
MOF_4915,298,50,0.9,0.1,636,147,90,237,0.1814814814814815,0.464806,4370.42,0.57604,1.23929,17.06429,6.79657,17.06429
MOF_4915,298,35,0.75,0.25,636,148,90,238,0.548148148148148,0.464806,4370.42,0.57604,1.23929,17.06429,6.79657,17.06429
MOF_4915,298,25,0.65,0.35,636,144,89,233,0.8712186689714779,0.464806,4370.42,0.57604,1.23929,17.06429,6.79657,17.06429
MOF_4918,298,60,0.98,0.02,376,30,12,42,0.0510204081632653,1.452507,1256.32,0.11936,0.082169,6.51885,4.47287,6.51199
MOF_4918,298,50,0.9,0.1,376,32,11,43,0.3232323232323232,1.452507,1256.32,0.11936,0.082169,6.51885,4.47287,6.51199
MOF_4918,298,35,0.75,0.25,376,32,11,43,0.9696969696969696,1.452507,1256.32,0.11936,0.082169,6.51885,4.47287,6.51199
MOF_4918,298,25,0.65,0.35,376,32,11,43,1.5664335664335665,1.452507,1256.32,0.11936,0.082169,6.51885,4.47287,6.51199
MOF_4927,298,60,0.98,0.02,336,324,241,565,0.0274367008214074,1.10439,2258.24,0.28372,0.256895,7.79889,5.33412,7.78731
MOF_4927,298,50,0.9,0.1,336,324,241,565,0.1493775933609958,1.10439,2258.24,0.28372,0.256895,7.79889,5.33412,7.78731
MOF_4927,298,35,0.75,0.25,336,324,241,565,0.4481327800829875,1.10439,2258.24,0.28372,0.256895,7.79889,5.33412,7.78731
MOF_4927,298,25,0.65,0.35,336,324,241,565,0.7239067985955953,1.10439,2258.24,0.28372,0.256895,7.79889,5.33412,7.78731
MOF_4932,298,60,0.98,0.02,432,53,45,98,0.0240362811791383,0.667916,3444.24,0.4276,0.640188,9.83557,9.06544,9.83557
MOF_4932,298,50,0.9,0.1,432,60,45,105,0.1481481481481481,0.667916,3444.24,0.4276,0.640188,9.83557,9.06544,9.83557
MOF_4932,298,35,0.75,0.25,432,58,43,101,0.4496124031007751,0.667916,3444.24,0.4276,0.640188,9.83557,9.06544,9.83557
MOF_4932,298,25,0.65,0.35,432,54,46,100,0.6321070234113713,0.667916,3444.24,0.4276,0.640188,9.83557,9.06544,9.83557
MOF_4938,298,60,0.98,0.02,944,45,10,55,0.0918367346938775,1.158751,1366.23,0.11862,0.102367,6.07981,5.06412,6.06179
MOF_4938,298,50,0.9,0.1,944,43,12,55,0.3981481481481482,1.158751,1366.23,0.11862,0.102367,6.07981,5.06412,6.06179
MOF_4938,298,35,0.75,0.25,944,43,11,54,1.303030303030303,1.158751,1366.23,0.11862,0.102367,6.07981,5.06412,6.06179
MOF_4938,298,25,0.65,0.35,944,43,11,54,2.104895104895105,1.158751,1366.23,0.11862,0.102367,6.07981,5.06412,6.06179
MOF_4948,298,60,0.98,0.02,506,18,7,25,0.0524781341107871,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_4948,298,50,0.9,0.1,506,18,6,24,0.3333333333333333,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_4948,298,35,0.75,0.25,506,18,6,24,1.0,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_4948,298,25,0.65,0.35,506,16,7,23,1.2307692307692306,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_4953,298,60,0.98,0.02,1360,98,51,149,0.0392156862745098,1.269005,1603.02,0.3146,0.247895,9.95927,9.01297,9.95927
MOF_4953,298,50,0.9,0.1,1360,97,54,151,0.1995884773662551,1.269005,1603.02,0.3146,0.247895,9.95927,9.01297,9.95927
MOF_4953,298,35,0.75,0.25,1360,98,52,150,0.6282051282051282,1.269005,1603.02,0.3146,0.247895,9.95927,9.01297,9.95927
MOF_4953,298,25,0.65,0.35,1360,95,53,148,0.9651669085631348,1.269005,1603.02,0.3146,0.247895,9.95927,9.01297,9.95927
MOF_4960,298,60,0.98,0.02,600,76,37,113,0.041919470490899,0.847982,3305.97,0.26544,0.313014,6.40498,5.03101,5.80544
MOF_4960,298,50,0.9,0.1,600,78,34,112,0.2549019607843137,0.847982,3305.97,0.26544,0.313014,6.40498,5.03101,5.80544
MOF_4960,298,35,0.75,0.25,600,76,36,112,0.7037037037037037,0.847982,3305.97,0.26544,0.313014,6.40498,5.03101,5.80544
MOF_4960,298,25,0.65,0.35,600,74,36,110,1.106837606837607,0.847982,3305.97,0.26544,0.313014,6.40498,5.03101,5.80544
MOF_4961,298,60,0.98,0.02,364,31,6,37,0.1054421768707483,1.128815,1035.56,0.17016,0.150738,9.18596,8.67373,9.15929
MOF_4961,298,50,0.9,0.1,364,29,6,35,0.5370370370370371,1.128815,1035.56,0.17016,0.150738,9.18596,8.67373,9.15929
MOF_4961,298,35,0.75,0.25,364,29,6,35,1.611111111111111,1.128815,1035.56,0.17016,0.150738,9.18596,8.67373,9.15929
MOF_4961,298,25,0.65,0.35,364,27,7,34,2.0769230769230766,1.128815,1035.56,0.17016,0.150738,9.18596,8.67373,9.15929
MOF_4964,298,60,0.98,0.02,2976,85,50,135,0.0346938775510204,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_4964,298,50,0.9,0.1,2976,86,50,136,0.1911111111111111,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_4964,298,35,0.75,0.25,2976,86,50,136,0.5733333333333333,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_4964,298,25,0.65,0.35,2976,86,50,136,0.926153846153846,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_5024,298,60,0.98,0.02,320,41,7,48,0.119533527696793,1.679302,1088.83,0.14894,0.088686,6.50062,5.05971,6.46062
MOF_5024,298,50,0.9,0.1,320,41,6,47,0.7592592592592593,1.679302,1088.83,0.14894,0.088686,6.50062,5.05971,6.46062
MOF_5024,298,35,0.75,0.25,320,39,6,45,2.1666666666666665,1.679302,1088.83,0.14894,0.088686,6.50062,5.05971,6.46062
MOF_5024,298,25,0.65,0.35,320,39,7,46,3.0,1.679302,1088.83,0.14894,0.088686,6.50062,5.05971,6.46062
MOF_5030,298,60,0.98,0.02,760,27,7,34,0.0787172011661807,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_5030,298,50,0.9,0.1,760,27,7,34,0.4285714285714286,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_5030,298,35,0.75,0.25,760,27,7,34,1.2857142857142856,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_5030,298,25,0.65,0.35,760,27,7,34,2.0769230769230766,2.012504,771.553,0.1212,0.06022,6.59528,3.9079,5.84177
MOF_5033,298,60,0.98,0.02,320,29,8,37,0.0739795918367347,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5033,298,50,0.9,0.1,320,29,10,39,0.3222222222222222,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5033,298,35,0.75,0.25,320,28,9,37,1.037037037037037,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5033,298,25,0.65,0.35,320,28,8,36,1.8846153846153848,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5034,298,60,0.98,0.02,320,29,8,37,0.0739795918367347,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5034,298,50,0.9,0.1,320,29,10,39,0.3222222222222222,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5034,298,35,0.75,0.25,320,28,9,37,1.037037037037037,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5034,298,25,0.65,0.35,320,28,8,36,1.8846153846153848,1.169501,987.366,0.2109,0.180329,9.43477,9.10806,9.41927
MOF_5044,298,60,0.98,0.02,460,38,20,58,0.0387755102040816,1.139198,1820.95,0.21976,0.192909,9.26196,6.09709,9.24669
MOF_5044,298,50,0.9,0.1,460,39,21,60,0.2063492063492063,1.139198,1820.95,0.21976,0.192909,9.26196,6.09709,9.24669
MOF_5044,298,35,0.75,0.25,460,39,20,59,0.6499999999999999,1.139198,1820.95,0.21976,0.192909,9.26196,6.09709,9.24669
MOF_5044,298,25,0.65,0.35,460,39,20,59,1.0499999999999998,1.139198,1820.95,0.21976,0.192909,9.26196,6.09709,9.24669
MOF_5056,298,60,0.98,0.02,364,35,15,50,0.0476190476190476,1.328886,1620.36,0.18952,0.14261,6.35675,5.05543,6.12126
MOF_5056,298,50,0.9,0.1,364,35,15,50,0.2592592592592593,1.328886,1620.36,0.18952,0.14261,6.35675,5.05543,6.12126
MOF_5056,298,35,0.75,0.25,364,35,15,50,0.7777777777777778,1.328886,1620.36,0.18952,0.14261,6.35675,5.05543,6.12126
MOF_5056,298,25,0.65,0.35,364,33,14,47,1.2692307692307692,1.328886,1620.36,0.18952,0.14261,6.35675,5.05543,6.12126
MOF_5059,298,60,0.98,0.02,1112,15,8,23,0.0382653061224489,1.762805,610.253,0.0575,0.032619,5.1931,3.7571,5.1931
MOF_5059,298,50,0.9,0.1,1112,16,8,24,0.2222222222222222,1.762805,610.253,0.0575,0.032619,5.1931,3.7571,5.1931
MOF_5059,298,35,0.75,0.25,1112,16,8,24,0.6666666666666666,1.762805,610.253,0.0575,0.032619,5.1931,3.7571,5.1931
MOF_5059,298,25,0.65,0.35,1112,16,8,24,1.0769230769230769,1.762805,610.253,0.0575,0.032619,5.1931,3.7571,5.1931
MOF_5060,298,60,0.98,0.02,93,26,9,35,0.0589569160997732,1.321504,1790.26,0.44496,0.336691,12.22831,7.02868,12.22218
MOF_5060,298,50,0.9,0.1,93,31,9,40,0.3827160493827161,1.321504,1790.26,0.44496,0.336691,12.22831,7.02868,12.22218
MOF_5060,298,35,0.75,0.25,93,30,9,39,1.1111111111111112,1.321504,1790.26,0.44496,0.336691,12.22831,7.02868,12.22218
MOF_5060,298,25,0.65,0.35,93,29,9,38,1.735042735042735,1.321504,1790.26,0.44496,0.336691,12.22831,7.02868,12.22218
MOF_5067,298,60,0.98,0.02,648,118,54,172,0.0445956160241874,0.707273,3113.85,0.54536,0.771075,11.76905,11.26319,11.69234
MOF_5067,298,50,0.9,0.1,648,118,54,172,0.242798353909465,0.707273,3113.85,0.54536,0.771075,11.76905,11.26319,11.69234
